# DM_mass_GeV = 5.000000e-02
# DM_sigma_cm2 = 1.000000e-35
# total_trajectories = 58109
# captured_particles = 10054
# bincount_integration = conservative-hermite-radial-v1
# bincount_dense_position_tolerance_km = 1.391400e+00
# capture_rate = 0.17301967
# capture_rate_raw = 0.17301967
# capture_rate_err = 0.00156918
# capture_rate_raw_err = 0.00156918
# capture_rate_CI_95_lower = 0.16996571
# capture_rate_CI_95_upper = 0.17611686
# capture_rate_raw_CI_95_lower = 0.16996571
# capture_rate_raw_CI_95_upper = 0.17611686
# valid_trajectories = 58058
# completed_outward_escapes = 48004
# unresolved_not_captured_trajectories = 51
# numerical_failures = 56
# computational_truncations = 0
# initial_shift_failures = 0
# final_reflection_shift_failures = 0
# normal_mode_mpi_sync_interval = 64
# mpi_sync_rounds = 186
# final_mpi_round_trajectories = 256
# mpi_tail_trajectories = 10493
# capture_target_overshoot = 54
# total_scatterings = 129604
# average_scatterings = 2.230360185169
# simulation_time_seconds = 11.080737000000
# capture_rate_valid = 0.17317166
# capture_rate_valid_err = 0.00157042
# capture_rate_valid_CI_95_lower = 0.17011529
# capture_rate_valid_CI_95_upper = 0.17627127
# numerical_failure_rate = 0.00096371
# not_captured_bincount_samples = 48004
# excluded_incomplete_not_captured = 51
# bin_index  cap_dt[s]  cap_v2dt[km2/s]  cap_err_dt[s]  cap_err_v2dt[km2/s]  not_cap_dt[s]  not_cap_v2dt[km2/s]  not_cap_err_dt[s]  not_cap_err_v2dt[km2/s]
73	2.7015739822e+03	9.0888044770e+09	1.1544083526e+02	3.9976149432e+08	3.8004574995e+02	1.9702477260e+09	3.7356928312e+01	1.9168761995e+08
74	2.7071655624e+03	9.0537802263e+09	1.1408223383e+02	3.8201983377e+08	3.5412895303e+02	1.8871784228e+09	3.1342525916e+01	1.7745175678e+08
75	2.7976739019e+03	9.1977947108e+09	1.1752855024e+02	3.7263069318e+08	3.4980655574e+02	1.9398913296e+09	3.1258138379e+01	1.9516321245e+08
76	2.8386034096e+03	9.3953421114e+09	1.1419199781e+02	3.8671735601e+08	3.6303845869e+02	2.0390185252e+09	3.2004446607e+01	1.9663290453e+08
77	3.0383116501e+03	9.6940545438e+09	1.2425032034e+02	4.0197598409e+08	3.8399803537e+02	2.1339850864e+09	3.7321658924e+01	2.1897843860e+08
78	2.9936326951e+03	9.8178400311e+09	1.1421270236e+02	4.0194806153e+08	3.7363809952e+02	2.1263337218e+09	3.4570505188e+01	2.1850487224e+08
79	3.0676943827e+03	9.9860710822e+09	1.1680229243e+02	3.9174795977e+08	3.6851265421e+02	2.1180191453e+09	3.1641184694e+01	2.0446849633e+08
80	3.2212630815e+03	1.0521669190e+10	1.2437809444e+02	4.2935554487e+08	3.8452265181e+02	2.1925145106e+09	3.1492347503e+01	1.9997409401e+08
81	3.2981154915e+03	1.0826163306e+10	1.2442898273e+02	4.3134953872e+08	4.1598618375e+02	2.3300082565e+09	3.6373788821e+01	2.1573996764e+08
82	3.3640449719e+03	1.1411005740e+10	1.2220474083e+02	4.7452854325e+08	4.3544516625e+02	2.3627140468e+09	3.7587296361e+01	2.1301444755e+08
83	3.4368731591e+03	1.1676696027e+10	1.2343183185e+02	4.6751250950e+08	4.3955408576e+02	2.4456409441e+09	3.6304188365e+01	2.2117929844e+08
84	3.4755053555e+03	1.1868957903e+10	1.2471275084e+02	5.0161258990e+08	4.5830842422e+02	2.5348074905e+09	3.6608077138e+01	2.1660188090e+08
85	3.6836352146e+03	1.2211267252e+10	1.3412295226e+02	4.7544771417e+08	4.8933099373e+02	2.6324974122e+09	4.2063322091e+01	2.4235005201e+08
86	3.7560095337e+03	1.2580576516e+10	1.3489056378e+02	4.9745376768e+08	4.6730569379e+02	2.4970859394e+09	3.6274940302e+01	2.0450311342e+08
87	3.8102515899e+03	1.2626095787e+10	1.3332521236e+02	4.9224915304e+08	5.0357235713e+02	2.6845149036e+09	4.1302655582e+01	2.3423685855e+08
88	3.9748235954e+03	1.3164771226e+10	1.3962120587e+02	4.9683583952e+08	5.3208898661e+02	2.7232721244e+09	4.5023623406e+01	2.3545327318e+08
89	3.9397857916e+03	1.3073450466e+10	1.3302433687e+02	4.7490517435e+08	5.4552192336e+02	2.7566069882e+09	4.5743720036e+01	2.3462088279e+08
90	4.1001109494e+03	1.3485429316e+10	1.3999140272e+02	4.8772102823e+08	5.4873645894e+02	2.7350525074e+09	4.6172282884e+01	2.3148386662e+08
91	4.2642789016e+03	1.3820319466e+10	1.4803666265e+02	4.9599198945e+08	5.3228309831e+02	2.6286520215e+09	4.0772575421e+01	2.0517873934e+08
92	4.2783123796e+03	1.3807714073e+10	1.4104992169e+02	4.7755462174e+08	5.9454987169e+02	2.9081489816e+09	4.7943767274e+01	2.4083611522e+08
93	4.3423518904e+03	1.4199453071e+10	1.4031084130e+02	4.9758062662e+08	6.2047383507e+02	3.2045666900e+09	4.8523110476e+01	2.7689191616e+08
94	4.4751717775e+03	1.4575452810e+10	1.4399786916e+02	5.1196835686e+08	6.2604571194e+02	3.1289234847e+09	4.8859646921e+01	2.5732233132e+08
95	4.6406472224e+03	1.5032751028e+10	1.5121747085e+02	5.2857312274e+08	6.0757269297e+02	3.0187909836e+09	4.6391749922e+01	2.4062063943e+08
96	4.6453746772e+03	1.5014434234e+10	1.4637388625e+02	5.0906482712e+08	6.5314495124e+02	3.2691035390e+09	4.8336589429e+01	2.5875115263e+08
97	4.8522037687e+03	1.5091250391e+10	1.5602539267e+02	4.9805056018e+08	7.0901296548e+02	3.4331784789e+09	5.4415247883e+01	2.7145184659e+08
98	4.9580699903e+03	1.5457378560e+10	1.5679140533e+02	5.1967449998e+08	6.6644256582e+02	3.2819927434e+09	4.8485074744e+01	2.4931174154e+08
99	5.1197313168e+03	1.5777768015e+10	1.6329128393e+02	5.1154702103e+08	6.6949200381e+02	3.4297222308e+09	4.6017610383e+01	2.6151066529e+08
