# DaMaSCUS-SUN evaporation times
# format_version = 3
# DM_mass_GeV = 1.000000e-02
# DM_sigma_cm2 = 1.000000e-35
# sorted_by = lifetime_unbinding_sec rank trajectory_id
# rank trajectory_id lifetime_unbinding_sec
3	3815	1.3251411815e+01
2	7203	1.3286253314e+01
3	12290	1.3410405900e+01
3	12694	1.3492761000e+01
0	3180	1.3500482688e+01
3	16120	1.3511700261e+01
2	15315	1.3588408026e+01
0	7413	1.3622894920e+01
0	555	1.3643349714e+01
0	7225	1.3768542075e+01
0	8327	1.3815478296e+01
2	9064	1.3860322770e+01
1	7454	1.3868065977e+01
1	10864	1.3918052397e+01
3	11227	1.4035750532e+01
1	15247	1.4071301917e+01
2	16721	1.4126094776e+01
0	7485	1.4204416011e+01
3	15641	1.4268909476e+01
3	5247	1.4272001187e+01
1	9991	1.4275857620e+01
0	13535	1.4322681596e+01
1	4467	1.4362469953e+01
0	15415	1.4364787465e+01
2	10332	1.4414141190e+01
0	15375	1.4432875581e+01
1	8355	1.4483874479e+01
1	11233	1.4574726438e+01
2	6118	1.4581811507e+01
3	8598	1.4678515276e+01
2	1418	1.4779266471e+01
1	15317	1.4800180218e+01
2	10284	1.4918037785e+01
2	7971	1.4987750423e+01
1	14280	1.5007476977e+01
3	376	1.5022959458e+01
3	3500	1.5038875179e+01
0	14164	1.5041058122e+01
2	3456	1.5180245874e+01
1	17102	1.5232062329e+01
3	13673	1.5240156782e+01
3	8862	1.5244012070e+01
2	14060	1.5260518227e+01
3	2548	1.5290194975e+01
0	9515	1.5304125562e+01
3	15296	1.5322301263e+01
1	12888	1.5348904598e+01
0	15874	1.5359294485e+01
1	1332	1.5377821341e+01
0	15267	1.5474978066e+01
1	6035	1.5582498433e+01
2	13839	1.5675349505e+01
2	9052	1.5732702641e+01
3	1185	1.5823971269e+01
3	1289	1.5849762492e+01
1	10412	1.5952157553e+01
2	8711	1.5979029591e+01
0	2292	1.6024261153e+01
0	8366	1.6131043532e+01
2	5335	1.6191974625e+01
2	13455	1.6198132455e+01
1	1822	1.6226212921e+01
2	3224	1.6235794331e+01
0	1885	1.6276009437e+01
1	7205	1.6280282455e+01
3	3043	1.6335961846e+01
3	3183	1.6480075668e+01
1	16089	1.6485796759e+01
2	15298	1.6505361630e+01
2	10588	1.6556488549e+01
3	16299	1.6567680237e+01
2	5415	1.6576529381e+01
3	12441	1.6685974114e+01
2	4444	1.6739389834e+01
3	14720	1.6742301226e+01
2	2249	1.6773059227e+01
1	6259	1.6793419911e+01
0	8920	1.6795875533e+01
3	14631	1.6803836411e+01
3	10576	1.6885087460e+01
0	8853	1.6953435519e+01
2	798	1.6966878067e+01
0	1334	1.7072494140e+01
0	14530	1.7152732124e+01
0	8332	1.7181811011e+01
0	11609	1.7224628939e+01
2	9567	1.7232355698e+01
1	5350	1.7245948350e+01
3	8739	1.7253282863e+01
2	2692	1.7293702706e+01
2	10152	1.7301213495e+01
0	11402	1.7303078975e+01
0	2752	1.7346805574e+01
0	9050	1.7354791302e+01
1	10934	1.7388934297e+01
1	5126	1.7419809426e+01
2	13852	1.7489786626e+01
3	7209	1.7502512910e+01
1	10882	1.7515846276e+01
0	13929	1.7530420888e+01
3	6974	1.7532588173e+01
2	4192	1.7596934894e+01
3	4465	1.7618840759e+01
2	15536	1.7619037419e+01
2	14366	1.7652268228e+01
3	8300	1.7655286200e+01
3	14512	1.7680818048e+01
0	9645	1.7715858177e+01
1	3173	1.7828921867e+01
3	16633	1.7843819431e+01
3	11627	1.7849642485e+01
3	16359	1.7922856313e+01
3	5348	1.7977150476e+01
1	6163	1.7984972300e+01
1	5305	1.8034125976e+01
0	13786	1.8034723473e+01
2	10916	1.8047972988e+01
2	15698	1.8077144592e+01
1	5774	1.8082362583e+01
3	124	1.8085434984e+01
0	9048	1.8104966418e+01
2	6288	1.8192954921e+01
2	16144	1.8198754041e+01
1	407	1.8246905267e+01
1	3953	1.8265935804e+01
3	5916	1.8278635993e+01
0	10112	1.8317139754e+01
1	219	1.8368306353e+01
2	3653	1.8526813976e+01
3	12573	1.8583287800e+01
2	114	1.8692326055e+01
1	11036	1.8693410693e+01
0	3969	1.8696687587e+01
2	14525	1.8741607759e+01
3	7091	1.8862129590e+01
0	1884	1.8882480064e+01
3	4125	1.8949588868e+01
3	16306	1.8950319233e+01
1	685	1.8975533969e+01
0	13660	1.9087302781e+01
0	2128	1.9087551694e+01
2	4601	1.9101918360e+01
3	3478	1.9110214805e+01
2	10188	1.9149415006e+01
3	7529	1.9283613725e+01
2	2491	1.9375644798e+01
2	5879	1.9385788012e+01
